table,start,stop,time,value,Ofen,field,measurement
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:05:55Z,248.335,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:06:11Z,248.638,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:06:26Z,248.537,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:06:41Z,248.15,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:06:56Z,248.907,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:07:12Z,249.025,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:07:27Z,248.352,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:07:58Z,248.436,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:08:13Z,247.898,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:08:28Z,247.36,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:08:59Z,248.924,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:09:14Z,247.965,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:09:29Z,249.614,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:09:44Z,248.655,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:10:00Z,247.359,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:10:15Z,247.965,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:10:30Z,248.066,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:10:45Z,247.074,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:11:00Z,246.518,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:11:15Z,246.888,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:12:00Z,248.117,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:12:15Z,247.023,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:12:45Z,246.131,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:13:15Z,247.242,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:13:30Z,247.494,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:13:46Z,246.989,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:14:01Z,247.662,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:14:32Z,247.343,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:14:47Z,247.242,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:15:02Z,246.182,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:15:17Z,245.29,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:15:47Z,246.552,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:16:02Z,246.014,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:16:18Z,245.997,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:16:33Z,246.872,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:16:48Z,246.064,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:17:03Z,245.358,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:17:18Z,242.414,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:17:33Z,243.305,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:17:48Z,246.973,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:18:03Z,247.696,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:18:19Z,242.599,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:18:34Z,247.04,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:18:49Z,246.788,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:19:04Z,246.216,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:19:20Z,247.309,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:19:50Z,243.759,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:20:36Z,244.214,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:20:52Z,245.139,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:21:07Z,246.249,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:21:22Z,244.802,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:21:38Z,245.004,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:22:09Z,245.072,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:22:24Z,246.518,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:22:39Z,247.124,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:22:54Z,245.627,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:23:24Z,245.862,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:23:54Z,246.031,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:24:09Z,244.55,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:24:55Z,244.87,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:25:10Z,244.365,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:25:25Z,244.382,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:25:55Z,245.778,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:26:10Z,242.027,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:26:25Z,242.414,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:26:40Z,244.802,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:26:55Z,245.038,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:27:11Z,241.606,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:27:26Z,241.354,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:27:41Z,244.516,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:27:57Z,240.546,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:28:12Z,245.341,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:28:43Z,245.105,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:29:29Z,242.38,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:29:44Z,243.978,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:29:59Z,244.264,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:30:15Z,243.945,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:30:30Z,244.735,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:31:00Z,243.49,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:31:15Z,244.449,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:31:30Z,244.062,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:31:46Z,246.081,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:32:01Z,246.165,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:32:31Z,244.92,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:33:16Z,245.038,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:33:31Z,245.93,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:33:46Z,246.115,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:34:01Z,246.367,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:34:16Z,245.055,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:34:31Z,246.434,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:35:01Z,245.358,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:35:31Z,246.266,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:36:01Z,246.754,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:36:16Z,246.047,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:36:46Z,246.989,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:37:16Z,247.208,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:37:46Z,247.898,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:38:16Z,246.737,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:38:31Z,246.603,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:38:46Z,247.141,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:39:02Z,246.552,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:39:16Z,246.451,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:39:46Z,247.662,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:40:01Z,247.174,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:40:16Z,247.04,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:40:31Z,245.358,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:40:47Z,247.006,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:41:02Z,246.249,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:42:48Z,245.845,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:43:04Z,245.374,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:43:19Z,245.324,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:43:34Z,245.459,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:43:49Z,247.46,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:44:04Z,248.318,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:44:35Z,247.174,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:44:50Z,246.888,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:45:22Z,245.761,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:45:52Z,248.352,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:46:07Z,247.41,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:46:22Z,247.124,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:46:38Z,246.266,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:47:08Z,246.989,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:47:39Z,248.823,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:47:54Z,247.831,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:48:25Z,248.217,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:48:40Z,247.376,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:48:56Z,248.184,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:49:11Z,248.369,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:49:26Z,247.376,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:49:56Z,248.655,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:50:12Z,248.217,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:50:28Z,247.847,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:50:57Z,246.165,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:51:14Z,247.511,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:51:29Z,248.335,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:51:43Z,246.687,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:51:59Z,248.369,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:52:14Z,246.3,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:52:29Z,247.46,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:52:59Z,248.285,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:53:00Z,247.292,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:53:16Z,247.746,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:53:32Z,248.84,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:53:46Z,249.294,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:54:46Z,250.068,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:55:02Z,249.95,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:55:48Z,251.498,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:56:20Z,249.328,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:56:34Z,251.784,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:57:04Z,249.731,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:57:21Z,248.217,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:57:35Z,250.539,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:57:51Z,250.724,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:58:06Z,251.246,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:58:21Z,250.657,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:58:52Z,249.917,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:59:07Z,248.789,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:59:22Z,246.973,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T11:59:39Z,249.698,Gifas_WBH,Wirkleistung,Energiedaten_WBH
3,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:00:39Z,250.842,Gifas_WBH,Wirkleistung,Energiedaten_WBH
